,Unnamed: 0,Unnamed: 0.1,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
6786,6786,6841,1841500050,01/01/1970,334950.0,4,1.75,1700,40973,1.0,0,0,3,8,1700,0,1961,0,98031,47.3439,-122.198,2760,40973
6787,6787,6842,3226059071,01/01/1970,426000.0,3,1.0,1130,9147,1.0,0,0,5,7,1130,0,1952,0,98033,47.7006,-122.197,1930,9906
6788,6788,6843,524059093,01/01/1970,775000.0,3,1.75,1640,18730,1.5,0,0,4,7,1640,0,1946,0,98004,47.5975,-122.196,1670,12154
6789,6789,6844,1568100225,01/01/1970,343000.0,2,1.5,1040,8526,1.0,0,0,5,6,1040,0,1953,0,98155,47.7349,-122.295,1310,8504
6790,6790,6845,4027700726,01/01/1970,470101.0,4,2.5,2320,7800,2.0,0,0,3,8,2320,0,1986,0,98028,47.7738,-122.266,2090,5721
6791,6791,6846,5198600005,01/01/1970,195000.0,3,1.5,1200,7800,1.0,0,0,4,7,1200,0,1958,0,98002,47.3137,-122.212,1390,8415
6792,6792,6847,7677300010,01/01/1970,772500.0,4,1.0,1720,4410,1.5,0,2,3,7,1720,0,1928,0,98117,47.6791,-122.402,2140,4500
6793,6793,6848,7979900006,01/01/1970,450000.0,3,1.5,2330,11740,1.0,0,0,3,8,1330,1000,1954,0,98155,47.7481,-122.292,2630,11740
6794,6794,6849,1102000527,01/01/1970,1440000.0,4,3.75,4410,9231,3.0,0,3,3,11,4410,0,2001,0,98118,47.5427,-122.265,2160,6600
6795,6795,6850,1115800440,01/01/1970,525000.0,4,1.75,1650,8560,1.0,0,0,3,8,1650,0,1970,0,98052,47.6652,-122.146,1700,8560
6796,6796,6851,9407110680,01/01/1970,280000.0,3,1.5,1370,11400,2.0,0,0,3,7,1370,0,1980,0,98045,47.4477,-121.77,1390,9600
6797,6797,6852,6084601060,01/01/1970,270000.0,3,2.5,1770,8640,1.0,0,0,3,7,1420,350,1986,0,98001,47.326,-122.273,1894,7974
6798,6798,6853,993001330,01/01/1970,406100.0,3,2.25,1410,1332,3.0,0,0,3,8,1410,0,2005,0,98103,47.6916,-122.34,1430,1448
6799,6799,6854,2475200290,01/01/1970,332544.0,2,1.75,1710,4187,1.0,0,0,3,7,1710,0,1987,0,98055,47.4732,-122.18799999999999,1760,4084
6800,6800,6855,5381000048,01/01/1970,110000.0,2,1.0,790,8250,1.0,0,0,3,6,790,0,1947,0,98188,47.4523,-122.286,900,8250
6801,6801,6856,5605000595,01/01/1970,685000.0,6,2.25,2770,5854,1.5,0,0,3,8,2120,650,1921,0,98112,47.6466,-122.304,2300,5450
6802,6802,6857,1124000050,01/01/1970,461000.0,4,1.0,1260,8505,1.5,0,0,5,7,1260,0,1951,0,98177,47.7181,-122.37100000000001,1480,8100
6803,6803,6858,3558900430,01/01/1970,615000.0,3,2.25,2300,8067,1.0,0,0,4,8,1300,1000,1979,0,98034,47.7091,-122.198,2120,9524
6804,6804,6859,2708100130,01/01/1970,550000.0,2,1.0,1070,3000,1.0,0,0,4,7,870,200,1926,0,98103,47.6828,-122.353,1890,3300
6805,6805,6860,1236300290,01/01/1970,1060000.0,4,3.5,3850,8100,2.0,0,1,3,11,2430,1420,1995,0,98033,47.6855,-122.19,2620,9346
6806,6806,6861,525069099,01/01/1970,685000.0,3,2.5,2320,219978,2.0,0,0,4,8,2320,0,1993,0,98053,47.6847,-122.064,2340,88862
6807,6807,6862,3262300235,01/01/1970,1560000.0,5,2.5,2870,16238,2.0,0,0,4,8,2870,0,1962,0,98039,47.6308,-122.238,2870,16238
6808,6808,6863,5104510130,01/01/1970,312000.0,4,2.5,1830,5175,2.0,0,0,3,7,1830,0,2003,0,98038,47.3565,-122.016,1830,5175
6809,6809,6864,7197350050,01/01/1970,507500.0,3,1.75,1990,9594,1.0,0,0,3,8,1190,800,1977,0,98052,47.6617,-122.137,1930,9765
6810,6810,6865,2822049148,01/01/1970,217000.0,3,1.0,1110,9827,1.0,0,0,3,7,1110,0,1966,0,98198,47.369,-122.311,1540,10187
6811,6811,6866,7558300170,01/01/1970,439000.0,3,2.25,1830,13477,1.0,0,3,4,7,1170,660,1981,0,98034,47.7243,-122.21,1960,11344
6812,6812,6867,7852190050,01/01/1970,620000.0,6,3.5,3600,6875,2.0,0,0,3,8,2740,860,2004,0,98065,47.5401,-121.87899999999999,3150,6663
6813,6813,6868,1277000020,01/01/1970,915000.0,4,2.5,3210,8532,2.0,0,0,3,10,3210,0,1998,0,98007,47.625,-122.14399999999999,2950,6753
6814,6814,6869,567000660,01/01/1970,425000.0,4,2.0,1490,5300,1.0,0,0,3,7,1110,380,1977,0,98144,47.5949,-122.296,1330,1499
6815,6815,6870,9214400396,01/01/1970,435000.0,2,1.0,990,5643,1.0,0,0,3,7,870,120,1947,0,98115,47.6802,-122.29799999999999,1280,5700
6816,6816,6871,9406520290,01/01/1970,305000.0,3,2.25,1646,12414,2.0,0,0,3,7,1646,0,1996,0,98038,47.363,-122.035,1654,8734
6817,6817,6872,2112700895,01/01/1970,276000.0,2,1.0,720,4000,1.0,0,0,3,6,720,0,1918,0,98106,47.5346,-122.353,1630,4000
6818,6818,6873,2474400250,01/01/1970,327500.0,3,2.25,2310,7200,2.0,0,0,3,8,2310,0,1990,0,98031,47.4051,-122.193,1960,7201
6819,6819,6874,3889100029,01/01/1970,810000.0,3,2.5,2670,10481,2.0,0,0,3,9,2670,0,2003,0,98033,47.6673,-122.176,2620,8895
6820,6820,6875,11501310,01/01/1970,715000.0,3,3.25,3060,9055,2.0,0,0,3,10,2460,600,1994,0,98052,47.6971,-122.101,2990,9598
6821,6821,6876,5672000020,01/01/1970,272000.0,3,1.5,1380,11760,1.0,0,0,4,7,1380,0,1963,0,98055,47.4243,-122.20200000000001,1650,9855
6822,6822,6877,6668900005,01/01/1970,266000.0,2,1.0,700,5559,1.0,0,0,5,6,700,0,1949,0,98155,47.7492,-122.311,1230,8100
6823,6823,6878,2346800005,01/01/1970,543000.0,3,1.5,1710,8364,2.0,0,2,3,7,1710,0,1944,0,98136,47.5175,-122.39299999999999,2430,9040
6824,6824,6879,2872900050,01/01/1970,400000.0,3,2.5,1450,8064,1.0,0,0,3,8,1450,0,1984,0,98074,47.6256,-122.037,1710,9554
6825,6825,6880,4040600190,01/01/1970,509500.0,5,2.25,2060,9000,1.0,0,0,4,7,1320,740,1961,0,98007,47.6122,-122.137,2050,8800
6826,6826,6881,7129301578,01/01/1970,495000.0,3,3.5,2380,6250,2.0,0,3,3,8,1670,710,1997,0,98118,47.5137,-122.25200000000001,2540,4010
6827,6827,6882,3955900500,01/01/1970,424950.0,4,2.5,2760,5564,2.0,0,0,3,7,2760,0,2001,0,98056,47.4814,-122.189,2670,5626
6828,6828,6883,7788400170,01/01/1970,230000.0,3,1.0,940,10875,1.0,0,0,3,7,940,0,1957,0,98056,47.5121,-122.16799999999999,1250,11200
6829,6829,6884,3831000010,01/01/1970,235000.0,4,1.5,1760,6150,1.5,0,0,3,7,1760,0,1951,0,98031,47.3871,-122.22399999999999,1760,8276
6830,6830,6885,3885803895,01/01/1970,763000.0,3,2.0,1360,8752,1.0,0,2,4,6,1360,0,1942,0,98033,47.6879,-122.208,2530,7680
6831,6831,6886,3810000480,01/01/1970,350000.0,3,1.75,2010,6150,2.0,0,0,5,7,2010,0,1939,0,98178,47.4975,-122.23100000000001,1770,7380
6832,6832,6887,6169901197,01/01/1970,900000.0,3,1.5,2160,2260,2.0,0,2,5,8,1620,540,1917,0,98119,47.6321,-122.37100000000001,2570,2400
6833,6833,6888,6882520050,01/01/1970,250000.0,3,1.0,930,6060,1.0,0,0,4,6,930,0,1973,0,98118,47.5289,-122.28,1640,6364
6834,6834,6889,2608300103,01/01/1970,225000.0,3,2.5,1020,2040,2.0,0,0,3,7,720,300,2004,0,98106,47.5294,-122.361,1060,1478
6835,6835,6890,3530400080,01/01/1970,255000.0,2,2.0,1360,5433,1.0,0,0,3,8,1360,0,1974,2003,98198,47.3804,-122.32,1160,5264
6836,6836,6891,1099760470,01/01/1970,161700.0,4,1.75,1720,7200,1.0,0,0,3,7,1220,500,1974,0,98023,47.306000000000004,-122.375,1790,7200
6837,6837,6892,4327600010,01/01/1970,336000.0,3,3.0,1790,13350,1.0,0,0,3,7,1190,600,1988,0,98178,47.4958,-122.262,1740,10624
6838,6838,6893,6150200005,01/01/1970,410500.0,3,1.0,1150,6800,1.0,0,0,3,7,1150,0,1954,0,98133,47.727,-122.339,1210,6800
6839,6839,6894,4019300480,01/01/1970,502700.0,4,3.5,2710,14016,2.0,0,0,4,8,2710,0,1968,0,98155,47.7601,-122.286,1590,27903
6840,6840,6895,6855100010,01/01/1970,505000.0,3,2.5,2400,9601,1.0,0,0,5,7,1390,1010,1977,0,98034,47.7256,-122.211,2010,9943
6841,6841,6897,5249801440,01/01/1970,570000.0,3,1.0,1660,7650,1.5,0,0,3,7,1350,310,1910,0,98118,47.5576,-122.277,1750,5760
6842,6842,6898,7524350080,01/01/1970,349900.0,4,2.5,2290,8796,2.0,0,0,3,8,2290,0,1994,0,98198,47.3762,-122.318,2130,8796
6843,6843,6899,1137800460,01/01/1970,465000.0,3,2.5,2870,25663,2.0,0,0,3,10,2870,0,1988,0,98003,47.2769,-122.333,2950,24347
6844,6844,6900,587550280,01/01/1970,625000.0,4,3.25,4240,25639,2.0,0,3,3,10,3550,690,1989,0,98023,47.3241,-122.37799999999999,3590,24967
6845,6845,6901,871001365,01/01/1970,655000.0,3,1.75,1800,5102,1.0,0,0,3,7,1170,630,1952,0,98199,47.6514,-122.40700000000001,1720,5102
6846,6846,6902,1430800279,01/01/1970,469000.0,4,1.75,2960,11347,1.0,0,0,4,8,1570,1390,1946,0,98166,47.4738,-122.353,1660,8911
6847,6847,6903,1226039130,01/01/1970,355000.0,3,2.25,1980,7200,1.0,0,0,3,8,1300,680,1964,0,98177,47.7625,-122.36,1820,8250
6848,6848,6904,7254000050,01/01/1970,596000.0,3,2.5,1730,2631,2.0,0,0,3,8,1730,0,2001,0,98005,47.5878,-122.165,1730,2751
6849,6849,6905,3530200020,01/01/1970,790000.0,4,2.5,3020,36893,2.0,0,0,3,9,3020,0,1986,2007,98077,47.768,-122.09200000000001,3020,36444
6850,6850,6906,2386000020,01/01/1970,885000.0,4,2.25,4470,86225,2.0,0,0,3,10,4470,0,1991,0,98053,47.6377,-121.985,3850,97049
6851,6851,6907,6738700225,01/01/1970,1030000.0,4,3.25,2830,4000,2.0,0,0,3,9,1910,920,1912,0,98144,47.5845,-122.291,2740,4000
6852,6852,6908,6821600005,01/01/1970,710000.0,4,1.75,2120,5400,1.0,0,0,4,8,1060,1060,1941,0,98199,47.6501,-122.395,2052,6000
6853,6853,6909,3579000010,01/01/1970,428040.0,3,2.5,2150,9266,2.0,0,0,3,8,2150,0,1988,0,98028,47.7445,-122.24799999999999,2150,12550
6854,6854,6910,9359100101,01/01/1970,1370000.0,5,2.25,3510,13843,1.0,0,2,3,8,1850,1660,1959,0,98040,47.5817,-122.24600000000001,2680,8750
6855,6855,6911,6819100122,01/01/1970,546000.0,2,1.0,970,3400,1.0,0,0,3,7,970,0,1924,0,98109,47.6444,-122.35700000000001,1180,3600
6856,6856,6912,3908100020,01/01/1970,540000.0,4,1.0,1360,5766,1.5,0,0,5,7,1360,0,1951,0,98115,47.6827,-122.289,1500,5704
6857,6857,6913,6392001950,01/01/1970,435000.0,3,2.5,1470,3000,1.0,0,0,3,7,930,540,1985,0,98115,47.6832,-122.286,1470,5588
6858,6858,6914,2872900280,01/01/1970,540000.0,4,2.25,3040,10283,1.0,0,0,4,8,1430,1610,1984,0,98074,47.6268,-122.038,1870,11074
6859,6859,6915,6437400101,01/01/1970,284000.0,2,1.0,860,7204,1.0,0,0,3,7,860,0,1918,0,98106,47.5361,-122.351,1200,7500
6860,6860,6916,7227502155,01/01/1970,208000.0,2,1.0,820,5700,1.0,0,0,5,5,820,0,1942,0,98056,47.4915,-122.184,1000,5700
6861,6861,6917,1115100169,01/01/1970,315000.0,3,1.75,1900,7076,1.0,0,0,3,7,1130,770,1977,0,98155,47.7569,-122.32600000000001,1540,10113
6862,6862,6918,2919702705,01/01/1970,417500.0,2,1.0,1330,5510,1.0,0,0,3,6,850,480,1910,0,98117,47.6901,-122.36200000000001,1200,4150
6863,6863,6919,7302000500,01/01/1970,345000.0,3,1.75,1240,38095,1.0,0,0,3,7,1240,0,1978,0,98053,47.6522,-121.97,2060,38552
6864,6864,6920,6021503656,01/01/1970,375000.0,3,2.5,1330,1064,3.0,0,0,3,8,1330,0,2004,0,98117,47.6835,-122.387,1330,1113
6865,6865,6921,8665200020,01/01/1970,389800.0,3,1.75,1880,12821,1.0,0,0,3,7,1880,0,1959,0,98155,47.7681,-122.305,1540,12868
6866,6866,6922,3288301330,01/01/1970,475000.0,3,1.75,1890,7560,1.0,0,0,3,8,1430,460,1973,0,98034,47.7322,-122.185,1890,9095
6867,6867,6923,2621700010,01/01/1970,569000.0,4,2.25,2250,41688,2.0,0,0,3,8,2250,0,1980,0,98053,47.6695,-122.05,2350,37920
6868,6868,6924,1824079073,01/01/1970,985000.0,5,4.25,4650,108464,2.0,0,0,3,10,3260,1390,1999,0,98024,47.5669,-121.956,2810,155509
6869,6869,6925,1954440080,01/01/1970,532000.0,3,2.5,1830,8022,2.0,0,0,3,8,1830,0,1987,0,98074,47.6198,-122.044,2030,7736
6870,6870,6926,7452500285,01/01/1970,280000.0,2,1.0,720,5000,1.0,0,0,5,6,720,0,1951,0,98126,47.5195,-122.374,810,5000
6871,6871,6927,7937600380,01/01/1970,435000.0,4,2.0,1960,50112,1.0,0,0,4,7,1050,910,1963,0,98058,47.4353,-122.084,2340,44967
6872,6872,6928,5153200651,01/01/1970,223000.0,3,1.0,1220,71191,1.0,0,0,3,6,1220,0,1952,0,98023,47.3261,-122.353,1960,15378
6873,6873,6929,2323069022,01/01/1970,390000.0,2,1.0,1800,119790,1.0,0,0,4,7,1200,600,1947,0,98027,47.4617,-122.012,2320,79208
6874,6874,6930,1328340380,01/01/1970,315000.0,3,1.75,1340,12800,1.0,0,0,3,7,880,460,1981,0,98058,47.4437,-122.137,1500,7875
6875,6875,6931,2256500005,01/01/1970,612000.0,3,3.0,1740,3700,1.0,0,0,3,7,1740,0,1982,0,98122,47.6102,-122.309,1830,2480
6876,6876,6932,9828200545,01/01/1970,591000.0,3,1.75,1680,2400,1.0,0,0,5,7,870,810,1922,0,98122,47.6155,-122.3,1440,3600
6877,6877,6933,686450080,01/01/1970,800000.0,4,2.25,3220,8436,2.0,0,0,3,8,3220,0,1968,0,98008,47.6381,-122.116,2500,7632
6878,6878,6934,2571900380,01/01/1970,225000.0,3,2.0,1610,8400,1.0,0,0,3,8,1610,0,1990,0,98022,47.1958,-122.009,1930,8459
6879,6879,6935,1026069120,01/01/1970,589900.0,2,3.0,3160,66646,2.0,0,0,3,7,3160,0,1993,0,98077,47.7479,-122.03399999999999,3140,38790
6880,6880,6936,3882320010,01/01/1970,565000.0,4,2.5,2520,13156,1.0,0,0,3,8,1520,1000,1979,0,98052,47.6558,-122.135,2050,10940
6881,6881,6937,1377300020,01/01/1970,650000.0,3,1.5,2120,8448,1.0,0,0,3,7,1060,1060,1940,0,98199,47.6438,-122.40299999999999,1620,7920
6882,6882,6938,1124000005,01/01/1970,499000.0,3,2.5,2090,8505,2.0,0,0,3,8,2090,0,1951,1977,98177,47.7195,-122.37100000000001,1640,8100
6883,6883,6939,1151100010,01/01/1970,280000.0,3,1.0,1330,20562,1.5,0,0,3,5,1330,0,1959,0,98045,47.4807,-121.775,1350,20562
6884,6884,6940,7997200130,01/01/1970,649950.0,3,2.5,2420,7500,1.0,0,2,4,8,1210,1210,1944,0,98117,47.6949,-122.389,2340,7500
6885,6885,6941,2419600005,01/01/1970,420000.0,3,1.75,1510,6360,1.0,0,0,4,7,1510,0,1954,0,98133,47.7321,-122.353,1480,7260
6886,6886,6942,5727000010,01/01/1970,319990.0,4,2.5,2120,5293,2.0,0,0,3,7,2120,0,2003,0,98031,47.4217,-122.20100000000001,1990,5313
6887,6887,6943,8656300080,01/01/1970,265000.0,3,2.0,1850,16535,1.0,0,0,3,7,1850,0,1992,0,98014,47.6565,-121.912,1528,13295
6888,6888,6944,9517200290,01/01/1970,482000.0,3,1.75,2300,16474,1.0,0,0,3,7,1220,1080,1984,0,98072,47.7609,-122.14399999999999,1940,15601
6889,6889,6945,3123049142,01/01/1970,452000.0,3,2.25,2600,14810,1.0,0,2,4,8,1490,1110,1956,0,98166,47.4326,-122.34100000000001,2450,16715
6890,6890,6946,4139500080,01/01/1970,1490000.0,4,4.25,5180,13077,2.0,0,3,3,12,4280,900,1998,0,98006,47.5513,-122.109,5030,15069
6891,6891,6947,6150200280,01/01/1970,375000.0,2,1.0,1810,8527,1.5,0,0,4,7,1810,0,1943,0,98133,47.7275,-122.336,1490,6800
6892,6892,6948,6021500840,01/01/1970,588000.0,5,3.0,2190,4900,2.0,0,0,5,7,1490,700,1940,0,98117,47.6892,-122.38600000000001,1370,4606
6893,6893,6949,8691310420,01/01/1970,635000.0,4,2.5,2500,10215,2.0,0,0,3,9,2500,0,1998,0,98075,47.5912,-121.986,2890,10240
6894,6894,6950,1402900380,01/01/1970,280500.0,4,2.5,1890,6962,2.0,0,0,3,8,1890,0,1997,0,98092,47.3328,-122.18700000000001,2170,6803
6895,6895,6951,2345500010,01/01/1970,210500.0,2,1.75,2040,8600,1.0,0,0,4,6,1430,610,1985,0,98003,47.2755,-122.30799999999999,1310,7859
6896,6896,6952,3279000460,01/01/1970,196500.0,3,2.0,1310,7000,1.0,0,0,4,7,1310,0,1979,0,98023,47.303000000000004,-122.383,1390,7500
6897,6897,6953,723000114,01/01/1970,1400000.0,5,3.5,4010,8510,2.0,0,1,5,9,2850,1160,1971,0,98105,47.6578,-122.286,2610,6128
6898,6898,6954,5145100080,01/01/1970,475000.0,3,1.75,1780,8033,1.0,0,0,2,7,1210,570,1977,0,98034,47.7275,-122.219,1630,7508
6899,6899,6955,8078410280,01/01/1970,550000.0,3,2.5,1980,9061,2.0,0,0,4,8,1980,0,1987,0,98074,47.6366,-122.029,1930,8869
6900,6900,6956,3885806105,01/01/1970,1580000.0,3,3.25,3690,7200,2.0,0,0,3,11,3690,0,2007,0,98033,47.6815,-122.2,1880,7200
6901,6901,6957,5702380780,01/01/1970,240000.0,3,1.75,1540,6687,1.0,0,0,3,7,1200,340,1991,0,98022,47.1938,-121.98100000000001,1540,7242
6902,6902,6958,3826000280,01/01/1970,272000.0,3,1.0,1130,8100,1.5,0,0,3,6,1130,0,1934,0,98168,47.4935,-122.306,1080,8100
6903,6903,6959,1421079007,01/01/1970,408506.0,3,2.75,2480,209199,1.5,0,0,3,8,1870,610,2000,0,98010,47.3085,-121.88799999999999,2040,219229
6904,6904,6960,3702900185,01/01/1970,640000.0,3,2.5,2580,7500,2.0,0,0,3,9,2580,0,1991,0,98116,47.5577,-122.396,910,6500
6905,6905,6961,4136880460,01/01/1970,316000.0,4,2.5,2010,7226,2.0,0,0,3,8,2010,0,1995,0,98092,47.2588,-122.21,2160,7696
6906,6906,6962,7885100005,01/01/1970,299000.0,4,2.0,2320,12000,1.0,0,0,3,7,1720,600,1943,2014,98108,47.5246,-122.325,1390,6000
6907,6907,6963,3037200010,01/01/1970,447500.0,2,2.25,1180,2090,2.0,0,0,3,7,1180,0,2004,0,98122,47.6032,-122.31,1550,2812
6908,6908,6964,4309710250,01/01/1970,736500.0,4,2.5,3180,21904,2.0,0,3,3,9,3180,0,2000,0,98059,47.515,-122.117,3715,29170
6909,6909,6965,3401700185,01/01/1970,665000.0,4,2.0,2970,52567,2.0,0,0,3,8,2970,0,1924,1985,98072,47.7333,-122.12799999999999,3280,46676
6910,6910,6966,2141300080,01/01/1970,707000.0,5,2.5,3050,13212,1.0,0,0,4,8,1590,0,1975,0,98006,47.5596,-122.14200000000001,2550,10826
6911,6911,6967,3387800380,01/01/1970,215000.0,4,1.75,1630,8000,1.0,0,0,3,7,1630,0,1959,0,98031,47.3948,-122.20100000000001,1630,7700
6912,6912,6968,2310000280,01/01/1970,275000.0,3,2.25,1620,6415,2.0,0,0,4,7,1620,0,1989,0,98038,47.3577,-122.038,1640,7253
6913,6913,6969,1687900170,01/01/1970,648000.0,4,2.25,2170,8240,2.0,0,1,4,8,2170,0,1983,0,98006,47.5634,-122.12799999999999,2600,9898
6914,6914,6970,8079000190,01/01/1970,415000.0,4,2.5,2150,8173,2.0,0,0,3,8,2150,0,1987,0,98059,47.511,-122.15299999999999,2080,7620
6915,6915,6971,1710400005,01/01/1970,690000.0,3,2.0,1770,1800,3.0,0,0,3,8,1770,0,1999,0,98122,47.6102,-122.314,1890,3200
6916,6916,6972,2473420170,01/01/1970,320000.0,4,2.75,2110,13260,1.0,0,0,4,7,1290,820,1979,0,98058,47.4513,-122.16,1980,11016
6917,6917,6973,1056200010,01/01/1970,750000.0,3,1.75,1590,8285,1.0,0,0,4,8,1590,0,1956,0,98004,47.5855,-122.194,1970,8970
6918,6918,6974,263000359,01/01/1970,355000.0,3,2.25,1370,1524,3.0,0,0,3,8,1370,0,2005,0,98103,47.6982,-122.34700000000001,1370,1418
6919,6919,6975,6624010170,01/01/1970,246000.0,3,1.75,1390,7399,1.0,0,0,4,7,1390,0,1975,0,98031,47.4183,-122.182,1460,7800
6920,6920,6976,824059265,01/01/1970,1160000.0,3,1.75,1640,10464,1.0,0,2,4,8,1640,0,1968,0,98004,47.5873,-122.205,2630,18872
6921,6921,6977,2869100080,01/01/1970,744000.0,3,2.5,2670,12187,2.0,0,0,3,8,2670,0,1986,0,98052,47.6677,-122.15,2400,8999
6922,6922,6978,203100440,01/01/1970,1210000.0,3,3.75,5400,24740,2.0,0,0,3,11,5400,0,1997,0,98053,47.6426,-121.955,1690,20000
6923,6923,6979,9542800290,01/01/1970,217000.0,3,2.0,1690,6750,1.0,0,0,3,7,1210,480,1977,0,98023,47.3021,-122.375,1930,7350
6924,6924,6980,3342100780,01/01/1970,583000.0,3,2.5,2600,5100,2.0,0,1,3,8,2600,0,1998,0,98056,47.5175,-122.205,2270,5400
6925,6925,6981,475000080,01/01/1970,515000.0,2,1.5,1400,5000,1.0,0,0,4,7,1150,250,1904,0,98107,47.6681,-122.36200000000001,1530,4200
6926,6926,6982,1562100380,01/01/1970,594000.0,4,1.75,2140,8000,1.0,0,0,4,8,1410,730,1965,0,98007,47.622,-122.139,2080,8000
6927,6927,6983,3878900185,01/01/1970,303100.0,3,1.5,1640,5650,1.0,0,0,3,8,1640,0,1952,0,98178,47.50899999999999,-122.251,1640,5650
6928,6928,6984,6791100280,01/01/1970,430000.0,3,1.75,1720,15225,1.0,0,0,4,7,1020,0,1970,0,98075,47.57899999999999,-122.051,1860,13588
6929,6929,6985,1926059099,01/01/1970,708000.0,5,3.25,3060,11778,2.0,0,0,3,8,3060,0,2004,0,98034,47.7212,-122.22200000000001,1840,10403
6930,6930,6986,2881700547,01/01/1970,221000.0,3,1.0,1150,7260,1.0,0,0,3,7,1150,0,1959,0,98133,47.7344,-122.333,1200,7888
6931,6931,6987,3260800190,01/01/1970,325000.0,3,2.5,2000,7205,2.0,0,0,3,8,2000,0,1998,0,98003,47.3499,-122.302,2180,7611
6932,6932,6988,7715600050,01/01/1970,385000.0,3,1.75,1560,5950,1.0,0,0,4,6,780,780,1944,0,98125,47.718999999999994,-122.307,1320,7830
6933,6933,6989,3158500460,01/01/1970,359500.0,3,2.5,2070,4689,2.0,0,0,3,8,2070,0,2013,0,98038,47.3545,-122.056,1880,4593
6934,6934,6990,4027700797,01/01/1970,433000.0,3,2.0,1920,7200,1.0,0,0,3,7,1300,620,1984,0,98028,47.7703,-122.265,2010,7200
6935,6935,6991,9161100460,01/01/1970,525000.0,2,1.0,1000,4950,1.0,0,0,3,7,800,200,1948,0,98116,47.5671,-122.39399999999999,1060,5500
6936,6936,6992,8069000216,01/01/1970,356200.0,3,2.0,1690,10062,1.0,0,2,5,7,940,750,1928,0,98178,47.5102,-122.241,2390,6650
6937,6937,6993,3401700255,01/01/1970,595000.0,4,2.0,3090,87120,1.0,0,0,4,7,1590,1500,1974,0,98072,47.7275,-122.12200000000001,2560,88426
6938,6938,6994,4083306720,01/01/1970,560000.0,4,1.5,1790,3420,1.0,0,0,4,7,1020,770,1923,0,98103,47.6489,-122.337,1680,3420
6939,6939,6995,6377200010,01/01/1970,2180000.0,4,3.0,4750,21701,1.5,0,0,5,11,4750,0,1976,0,98004,47.6454,-122.21799999999999,3120,18551
6940,6940,6996,2767601100,01/01/1970,513000.0,4,2.0,2090,4000,1.0,0,0,3,7,1480,610,1951,0,98107,47.6751,-122.37899999999999,1510,5000
6941,6941,6997,2856100185,01/01/1970,365000.0,2,1.0,680,2550,1.0,0,0,4,5,680,0,1901,0,98117,47.6767,-122.38799999999999,1120,5100
6942,6942,6998,3438500797,01/01/1970,368000.0,4,1.75,2100,11942,1.0,0,0,3,7,1030,1070,1964,0,98106,47.55,-122.35600000000001,1170,6986
6943,6943,6999,6738700275,01/01/1970,870000.0,4,2.75,2840,4000,1.5,0,0,5,8,1960,880,1912,0,98144,47.5846,-122.291,2750,4000
6944,6944,7000,1761100190,01/01/1970,225000.0,3,2.25,1470,6808,1.0,0,0,3,7,1160,310,1984,0,98023,47.2884,-122.365,1570,7881
6945,6945,7001,713500020,01/01/1970,1390000.0,4,4.5,4490,24767,2.0,0,2,3,11,3800,690,1998,0,98006,47.5544,-122.147,3370,32700
6946,6946,7002,5412310170,01/01/1970,177000.0,3,1.75,1150,8079,1.0,0,0,4,7,1150,0,1983,0,98030,47.3766,-122.18,1540,7399
6947,6947,7003,7751800080,01/01/1970,465000.0,3,1.5,1460,9879,1.0,0,0,3,7,1460,0,1956,0,98008,47.6346,-122.12700000000001,1610,10050
6948,6948,7004,1121000414,01/01/1970,750000.0,4,2.75,3150,6343,1.0,0,3,3,8,1810,1340,1976,0,98126,47.5424,-122.381,2250,6343
6949,6949,7005,4239400920,01/01/1970,149000.0,3,1.0,1090,2800,1.0,0,0,3,6,1090,0,1969,0,98092,47.3162,-122.18299999999999,1040,2960
6950,6950,7006,9408300380,01/01/1970,605000.0,3,2.5,2670,47480,2.0,0,3,3,9,2670,0,1981,0,98072,47.7443,-122.11399999999999,2760,42800
6951,6951,7007,6865200095,01/01/1970,725000.0,3,2.0,2110,5800,1.5,0,0,4,7,1990,120,1927,0,98103,47.6645,-122.34200000000001,1620,4300
6952,6952,7008,6669080010,01/01/1970,413900.0,4,2.25,1770,5236,2.0,0,0,3,7,1770,0,2007,0,98056,47.5137,-122.189,2470,5064
6953,6953,7009,1446400670,01/01/1970,199950.0,3,1.5,1510,6600,1.0,0,0,3,6,1510,0,1938,0,98168,47.4821,-122.331,990,6600
6954,6954,7010,203100460,01/01/1970,400000.0,1,1.0,530,13679,1.0,0,0,4,6,530,0,1949,0,98053,47.6422,-121.954,1930,20624
6955,6955,7011,9523102750,01/01/1970,870000.0,3,1.5,2420,5000,2.0,0,0,4,8,2200,220,1925,0,98103,47.6744,-122.353,2070,5000
6956,6956,7012,8078570380,01/01/1970,292000.0,5,2.5,2490,7666,1.0,0,0,4,7,1490,1000,1989,0,98031,47.4022,-122.171,1930,7415
6957,6957,7013,1423800080,01/01/1970,225000.0,3,1.0,990,8012,1.0,0,0,4,7,990,0,1966,0,98058,47.4557,-122.181,1260,9060
6958,6958,7014,9259900010,01/01/1970,466750.0,4,2.0,1730,9139,2.0,0,0,3,8,1730,0,1957,0,98125,47.7181,-122.316,1410,7311
